time ax ay az button
0.314000 -0.009204 -0.069050 -0.114494 0.000000
0.316000 -0.009204 -0.068747 -0.076921 0.000000
0.318000 -0.009204 -0.063193 -0.035184 0.000000
0.320000 -0.009204 -0.054909 -0.006275 0.000000
0.322000 -0.009204 -0.047595 -0.058485 0.000000
0.324000 -0.009204 -0.055812 -0.058485 0.000000
0.326000 -0.010738 -0.055567 -0.093923 0.000000
0.328000 -0.010738 -0.064530 -0.159981 0.000000
0.330000 -0.010738 -0.077952 -0.184900 0.000000
0.332000 -0.010738 -0.079666 -0.184900 0.000000
0.334000 -0.010738 -0.079312 -0.134715 0.000000
0.336000 -0.010738 -0.066069 -0.122100 0.000000
0.338000 -0.010738 -0.060937 -0.080677 0.000000
0.340000 -0.010738 -0.059158 -0.069833 0.000000
0.342000 -0.010738 -0.064449 -0.069833 0.000000
0.344000 -0.012272 -0.064148 -0.045199 0.000000
0.346000 -0.012272 -0.063964 -0.085499 0.000000
0.348000 -0.012272 -0.068932 -0.159093 0.000000
0.350000 -0.012272 -0.071669 -0.169526 0.000000
0.352000 -0.012272 -0.073644 -0.169526 0.000000
0.354000 -0.012272 -0.073305 -0.169655 0.000000
0.356000 -0.013806 -0.076157 -0.123069 0.000000
0.358000 -0.013806 -0.074206 0.013518 0.000000
0.360000 -0.013806 -0.056789 0.013518 0.000000
0.362000 -0.013806 -0.056453 0.032500 0.000000
0.364000 -0.013806 -0.037413 -0.042000 0.000000
0.366000 -0.013806 -0.039153 -0.083907 0.000000
0.368000 -0.013806 -0.048815 -0.150860 0.000000
0.370000 -0.013806 -0.075056 -0.150860 0.000000
0.372000 -0.013806 -0.074799 -0.100737 0.000000
0.374000 -0.013806 -0.075932 -0.048118 0.000000
0.376000 -0.013806 -0.062000 -0.075554 0.000000
0.378000 -0.013806 -0.053066 -0.075554 0.000000
0.380000 -0.013806 -0.052771 -0.081952 0.000000
0.382000 -0.015340 -0.050364 -0.097445 0.000000
0.384000 -0.015340 -0.060469 -0.036283 0.000000
0.386000 -0.015340 -0.062060 -0.011922 0.000000
0.388000 -0.015340 -0.047679 -0.011922 0.000000
0.390000 -0.015340 -0.047406 -0.086149 0.000000
0.392000 -0.015340 -0.036537 -0.122334 0.000000
0.394000 -0.015340 -0.038570 -0.092899 0.000000
0.396000 -0.015340 -0.053929 -0.092899 0.000000
0.398000 -0.016874 -0.053725 -0.016215 0.000000
0.400000 -0.016874 -0.059397 0.027682 0.000000
0.402000 -0.016874 -0.042028 0.016177 0.000000
0.404000 -0.016874 -0.022479 -0.124587 0.000000
0.406000 -0.016874 -0.022010 -0.124587 0.000000
0.408000 -0.016874 -0.021851 -0.121494 0.000000
0.410000 -0.016874 -0.035460 -0.041789 0.000000
0.412000 -0.016874 -0.047665 0.129366 0.000000
0.414000 -0.016874 -0.033271 -0.032552 0.000000
0.416000 -0.016874 -0.030425 -0.032552 0.000000
0.418000 -0.016874 -0.030259 -0.119500 0.000000
0.420000 -0.016874 -0.019384 -0.169855 0.000000
0.422000 -0.016874 -0.027090 -0.053216 0.000000
0.424000 -0.016874 -0.052503 -0.053216 0.000000
0.426000 -0.016874 -0.052331 0.046367 0.000000
0.428000 -0.016874 -0.055811 0.104751 0.000000
0.430000 -0.016874 -0.029143 -0.070988 0.000000
0.432000 -0.016874 -0.026106 -0.155124 0.000000
0.434000 -0.016874 -0.026189 -0.155124 0.000000
0.436000 -0.018408 -0.026040 -0.111313 0.000000
0.438000 -0.018408 -0.039162 -0.057463 0.000000
0.440000 -0.016874 -0.061256 -0.115984 0.000000
0.442000 -0.016874 -0.058296 -0.115984 0.000000
0.444000 -0.016874 -0.058043 -0.202419 0.000000
0.446000 -0.018408 -0.040819 -0.211114 0.000000
0.448000 -0.018408 -0.029475 -0.127017 0.000000
0.450000 -0.018408 -0.031323 0.091565 0.000000
0.452000 -0.018408 -0.046477 0.091565 0.000000
0.454000 -0.018408 -0.046273 0.138507 0.000000
0.456000 -0.016874 -0.028732 -0.066123 0.000000
0.458000 -0.018408 -0.032820 -0.179463 0.000000
0.460000 -0.018408 -0.026836 -0.179463 0.000000
0.462000 -0.019942 -0.026667 -0.095470 0.000000
0.464000 -0.019942 -0.029662 -0.023378 0.000000
0.466000 -0.018408 -0.053818 0.069369 0.000000
0.468000 -0.018408 -0.052565 -0.167710 0.000000
0.470000 -0.018408 -0.046709 -0.167710 0.000000
0.472000 -0.018408 -0.046453 -0.183019 0.000000
0.474000 -0.018408 -0.023498 -0.094858 0.000000
0.476000 -0.018408 -0.016854 0.067018 0.000000
0.478000 -0.018408 -0.057237 0.075476 0.000000
0.480000 -0.016874 -0.060522 0.075476 0.000000
0.482000 -0.016874 -0.060275 -0.159794 0.000000
0.484000 -0.018408 -0.080664 -0.256544 0.000000
0.486000 -0.018408 -0.080154 -0.111153 0.000000
0.488000 -0.019942 -0.052444 -0.111153 0.000000
0.490000 -0.018408 -0.052072 -0.023394 0.000000
0.492000 -0.018408 -0.049317 0.066864 0.000000
0.494000 -0.016874 -0.062076 -0.087564 0.000000
0.496000 -0.016874 -0.063602 -0.195887 0.000000
0.498000 -0.018408 -0.052612 -0.195887 0.000000
0.500000 -0.018408 -0.052296 -0.149644 0.000000
0.502000 -0.019942 -0.033655 -0.042691 0.000000
0.504000 -0.018408 -0.030929 -0.025562 0.000000
0.506000 -0.016874 -0.067083 -0.025562 0.000000
0.508000 -0.016874 -0.066826 -0.210975 0.000000
0.510000 -0.016874 -0.089180 -0.249366 0.000000
0.512000 -0.018408 -0.093907 -0.173409 0.000000
0.514000 -0.018408 -0.071783 0.011352 0.000000
0.516000 -0.018408 -0.057013 0.011352 0.000000
0.518000 -0.016874 -0.056611 0.055640 0.000000
0.520000 -0.016874 -0.070629 -0.031454 0.000000
0.522000 -0.016874 -0.082506 -0.218726 0.000000
0.524000 -0.016874 -0.077125 -0.218726 0.000000
0.526000 -0.018408 -0.076714 -0.153164 0.000000
0.528000 -0.018408 -0.056172 -0.050879 0.000000
0.530000 -0.016874 -0.044968 0.023590 0.000000
0.532000 -0.016874 -0.044233 -0.153246 0.000000
0.534000 -0.016874 -0.074804 -0.153246 0.000000
0.536000 -0.016874 -0.074495 -0.237794 0.000000
0.538000 -0.016874 -0.083916 -0.184553 0.000000
0.540000 -0.018408 -0.075294 -0.022584 0.000000
0.542000 -0.016874 -0.062169 0.002835 0.000000
0.544000 -0.016874 -0.061359 0.002835 0.000000
0.546000 -0.015340 -0.060989 -0.042361 0.000000
0.548000 -0.015340 -0.073149 -0.116213 0.000000
0.550000 -0.016874 -0.074153 -0.142904 0.000000
0.552000 -0.016874 -0.057354 -0.142904 0.000000
0.554000 -0.016874 -0.056986 -0.070030 0.000000
0.556000 -0.016874 -0.040106 -0.010478 0.000000
0.558000 -0.015340 -0.033521 -0.114178 0.000000
0.560000 -0.015340 -0.051824 -0.134763 0.000000
0.562000 -0.015340 -0.052485 -0.134763 0.000000
0.564000 -0.015340 -0.052198 -0.097367 0.000000
0.566000 -0.016874 -0.039511 -0.037005 0.000000
0.568000 -0.016874 -0.031666 0.018437 0.000000
0.570000 -0.015340 -0.036220 0.018437 0.000000
0.572000 -0.013806 -0.035991 -0.037802 0.000000
0.574000 -0.013806 -0.054701 -0.112612 0.000000
0.576000 -0.015340 -0.066454 -0.136435 0.000000
0.578000 -0.015340 -0.063881 -0.051845 0.000000
0.580000 -0.015340 -0.054237 -0.051845 0.000000
0.582000 -0.013806 -0.053900 0.016785 0.000000
0.584000 -0.013806 -0.038745 0.011797 0.000000
0.586000 -0.012272 -0.033103 -0.063009 0.000000
0.588000 -0.012272 -0.037794 -0.063009 0.000000
0.590000 -0.013806 -0.037551 -0.127577 0.000000
0.592000 -0.013806 -0.043132 -0.108878 0.000000
0.594000 -0.013806 -0.049336 -0.070538 0.000000
0.596000 -0.012272 -0.053238 -0.109067 0.000000
0.598000 -0.012272 -0.061191 -0.109067 0.000000
0.600000 -0.012272 -0.060876 -0.140319 0.000000
0.602000 -0.012272 -0.062107 -0.085866 0.000000
0.604000 -0.012272 -0.050145 -0.058490 0.000000
0.606000 -0.012272 -0.047409 -0.029997 0.000000
0.608000 -0.012272 -0.046821 -0.029997 0.000000
0.610000 -0.010738 -0.046513 -0.045998 0.000000
0.612000 -0.010738 -0.050052 -0.111349 0.000000
0.614000 -0.010738 -0.059684 -0.140443 0.000000
0.616000 -0.010738 -0.054759 -0.140443 0.000000
0.618000 -0.010738 -0.054426 -0.108106 0.000000
0.620000 -0.010738 -0.049122 -0.074021 0.000000
0.622000 -0.010738 -0.050043 -0.079786 0.000000
0.624000 -0.009204 -0.056059 -0.089411 0.000000
0.626000 -0.009204 -0.059163 -0.089411 0.000000
0.628000 -0.009204 -0.058822 -0.059923 0.000000
0.630000 -0.009204 -0.049521 -0.085328 0.000000
0.632000 -0.009204 -0.047994 -0.067174 0.000000
0.634000 -0.009204 -0.055750 -0.067174 0.000000
0.636000 -0.009204 -0.055436 -0.062573 0.000000
0.638000 -0.007670 -0.059074 -0.128776 0.000000
0.640000 -0.007670 -0.066186 -0.111780 0.000000
0.642000 -0.007670 -0.059184 -0.117613 0.000000
0.644000 -0.007670 -0.054342 -0.117613 0.000000
0.646000 -0.007670 -0.053989 -0.091901 0.000000
0.648000 -0.007670 -0.053170 -0.075041 0.000000
0.650000 -0.007670 -0.053256 -0.097981 0.000000
0.652000 -0.007670 -0.057199 -0.065133 0.000000
0.654000 -0.007670 -0.050431 -0.065133 0.000000
0.656000 -0.007670 -0.050094 -0.057816 0.000000
0.658000 -0.007670 -0.044057 -0.056353 0.000000
0.660000 -0.006136 -0.046874 -0.061786 0.000000
0.662000 -0.006136 -0.050861 -0.061786 0.000000
0.664000 -0.006136 -0.050554 -0.091452 0.000000
0.666000 -0.006136 -0.056441 -0.080005 0.000000
0.668000 -0.006136 -0.055685 -0.051312 0.000000
0.670000 -0.006136 -0.048026 -0.035111 0.000000
0.672000 -0.004602 -0.042178 -0.035111 0.000000
0.674000 -0.004602 -0.041864 -0.041060 0.000000
0.676000 -0.004602 -0.041918 -0.041181 0.000000
0.678000 -0.004602 -0.042219 -0.041840 0.000000
0.680000 -0.003068 -0.043012 -0.041840 0.000000
0.682000 -0.003068 -0.042732 -0.024558 0.000000
0.684000 -0.003068 -0.038487 -0.035100 0.000000
0.686000 -0.003068 -0.038522 -0.077794 0.000000
0.688000 -0.003068 -0.043395 -0.092924 0.000000
0.690000 -0.001534 -0.048627 -0.092924 0.000000
0.692000 -0.001534 -0.048336 -0.104327 0.000000
0.694000 -0.001534 -0.052938 -0.074179 0.000000
0.696000 -0.001534 -0.050308 -0.019930 0.000000
0.698000 -0.001534 -0.040383 -0.019930 0.000000
0.700000 -0.000000 -0.040073 -0.022675 0.000000
0.702000 -0.000000 -0.030563 -0.064293 0.000000
0.704000 -0.000000 -0.030117 -0.104605 0.000000
0.706000 -0.000000 -0.037947 -0.098486 0.000000
0.708000 -0.000000 -0.044189 -0.098486 0.000000
0.710000 -0.000000 -0.043923 -0.064245 0.000000
0.712000 0.001534 -0.043098 -0.045835 0.000000
0.714000 0.001534 -0.038516 -0.064988 0.000000
0.716000 0.001534 -0.031305 -0.058597 0.000000
0.718000 0.001534 -0.029764 -0.058597 0.000000
0.720000 0.001534 -0.029517 -0.049480 0.000000
0.722000 0.003068 -0.032740 0.002544 0.000000
0.724000 0.003068 -0.037003 -0.015423 0.000000
0.726000 0.003068 -0.036386 -0.015423 0.000000
0.728000 0.003068 -0.036132 -0.035345 0.000000
0.730000 0.003068 -0.029388 -0.084310 0.000000
0.732000 0.004602 -0.027090 -0.091416 0.000000
0.734000 0.004602 -0.031098 -0.041149 0.000000
0.736000 0.004602 -0.032943 -0.041149 0.000000
0.738000 0.004602 -0.032717 0.010179 0.000000
0.740000 0.006136 -0.030472 -0.025900 0.000000
0.742000 0.006136 -0.023327 -0.075247 0.000000
0.744000 0.006136 -0.021933 -0.075247 0.000000
0.746000 0.006136 -0.021725 -0.101388 0.000000
0.748000 0.006136 -0.028877 -0.113607 0.000000
0.750000 0.006136 -0.041030 -0.037726 0.000000
0.752000 0.007670 -0.043973 -0.016448 0.000000
0.754000 0.007670 -0.037838 -0.016448 0.000000
0.756000 0.007670 -0.037564 -0.027718 0.000000
0.758000 0.007670 -0.021117 -0.053619 0.000000
0.760000 0.007670 -0.011840 -0.083889 0.000000
0.762000 0.007670 -0.022495 -0.083889 0.000000
0.764000 0.009204 -0.022307 -0.067000 0.000000
0.766000 0.009204 -0.037431 0.016976 0.000000
0.768000 0.009204 -0.035693 -0.010592 0.000000
0.770000 0.010738 -0.026600 -0.049023 0.000000
0.772000 0.010738 -0.020823 -0.049023 0.000000
0.774000 0.010738 -0.020605 -0.070316 0.000000
0.776000 0.010738 -0.024312 -0.078550 0.000000
0.778000 0.012272 -0.034470 0.005906 0.000000
0.780000 0.012272 -0.040228 -0.033558 0.000000
0.782000 0.012272 -0.043042 -0.033558 0.000000
0.784000 0.012272 -0.042765 -0.027519 0.000000
0.786000 0.013806 -0.031627 -0.072501 0.000000
0.788000 0.013806 -0.028465 -0.078342 0.000000
0.790000 0.013806 -0.036390 -0.078342 0.000000
0.792000 0.013806 -0.036146 -0.066396 0.000000
0.794000 0.015340 -0.047353 -0.009643 0.000000
0.796000 0.015340 -0.045624 -0.044062 0.000000
0.798000 0.015340 -0.031970 -0.072490 0.000000
0.800000 0.015340 -0.025103 -0.072490 0.000000
0.802000 0.015340 -0.024844 -0.092270 0.000000
0.804000 0.016874 -0.029399 -0.089609 0.000000
0.806000 0.016874 -0.045030 -0.023217 0.000000
0.808000 0.016874 -0.044396 -0.023217 0.000000
0.810000 0.016874 -0.044112 0.003029 0.000000
0.812000 0.018408 -0.032706 0.001115 0.000000
0.814000 0.018408 -0.012212 -0.066016 0.000000
0.816000 0.018408 -0.011908 -0.080052 0.000000
0.818000 0.018408 -0.023886 -0.080052 0.000000
0.820000 0.019942 -0.023704 -0.095332 0.000000
0.822000 0.019942 -0.044550 -0.039505 0.000000
0.824000 0.019942 -0.044810 0.001864 0.000000
0.826000 0.019942 -0.023389 0.001864 0.000000
0.828000 0.019942 -0.023120 -0.010719 0.000000
0.830000 0.021476 -0.003974 -0.029543 0.000000
0.832000 0.021476 -0.005358 -0.041700 0.000000
0.834000 0.021476 -0.024593 -0.014737 0.000000
0.836000 0.023010 -0.033726 -0.014737 0.000000
0.838000 0.023010 -0.033530 0.002123 0.000000
0.840000 0.023010 -0.030733 -0.019439 0.000000
0.842000 0.023010 -0.019971 -0.045190 0.000000
0.844000 0.024544 -0.014601 -0.057929 0.000000
0.846000 0.024544 -0.020479 -0.057929 0.000000
0.848000 0.024544 -0.020297 -0.064436 0.000000
0.850000 0.024544 -0.031327 0.016678 0.000000
0.852000 0.024544 -0.017900 -0.010359 0.000000
0.854000 0.026078 -0.006369 -0.010359 0.000000
0.856000 0.026078 -0.006194 -0.007524 0.000000
0.858000 0.026078 0.003663 -0.013091 0.000000
0.860000 0.026078 0.001955 -0.042711 0.000000
0.862000 0.027612 -0.016515 -0.048360 0.000000
0.864000 0.027612 -0.025560 -0.048360 0.000000
0.866000 0.027612 -0.025404 -0.036558 0.000000
0.868000 0.027612 -0.019969 -0.007004 0.000000
0.870000 0.029146 0.000105 -0.009902 0.000000
0.872000 0.029146 0.001911 -0.009902 0.000000
0.874000 0.029146 0.002035 -0.007835 0.000000
0.876000 0.030680 -0.010839 -0.000000 0.000000
0.878000 0.030680 -0.019848 -0.003650 0.000000
0.880000 0.030680 -0.013107 -0.012369 0.000000
0.882000 0.030680 -0.000677 -0.012369 0.000000
0.884000 0.032214 -0.000537 -0.011927 0.000000
0.886000 0.032214 0.006802 -0.020542 0.000000
0.888000 0.032214 -0.012175 -0.017306 0.000000
0.890000 0.033748 -0.025708 -0.017306 0.000000
0.892000 0.033748 -0.025566 -0.016054 0.000000
0.894000 0.033748 -0.031159 -0.014199 0.000000
0.896000 0.033748 -0.018421 -0.034139 0.000000
0.898000 0.035282 -0.001722 -0.039021 0.000000
0.900000 0.035282 -0.003131 -0.039021 0.000000
0.902000 0.035282 -0.002995 -0.026456 0.000000
0.904000 0.035282 -0.019506 -0.027003 0.000000
0.906000 0.036816 -0.030284 -0.020468 0.000000
0.908000 0.036816 -0.020660 -0.038434 0.000000
0.910000 0.036816 -0.005228 -0.038434 0.000000
0.912000 0.036816 -0.005052 -0.043792 0.000000
0.914000 0.038350 0.007707 -0.041828 0.000000
0.916000 0.038350 -0.010161 -0.043556 0.000000
0.918000 0.038350 -0.027197 -0.043556 0.000000
0.920000 0.038350 -0.027043 -0.014028 0.000000
0.922000 0.039884 -0.034247 0.007818 0.000000
0.924000 0.039884 -0.019888 0.004796 0.000000
0.926000 0.039884 0.004631 -0.025230 0.000000
0.928000 0.041417 0.007230 -0.025230 0.000000
0.930000 0.041417 0.007339 -0.037303 0.000000
0.932000 0.041417 -0.010115 -0.026499 0.000000
0.934000 0.041417 -0.027997 -0.013464 0.000000
0.936000 0.042951 -0.026830 -0.013464 0.000000
0.938000 0.042951 -0.026634 0.000128 0.000000
0.940000 0.042951 -0.009260 0.008446 0.000000
0.942000 0.044485 0.007815 -0.025134 0.000000
0.944000 0.044485 0.000050 -0.042718 0.000000
0.946000 0.044485 -0.016865 -0.042718 0.000000
0.948000 0.044485 -0.016753 -0.042749 0.000000
0.950000 0.046019 -0.034166 -0.004441 0.000000
0.952000 0.046019 -0.020601 -0.002360 0.000000
0.954000 0.046019 -0.006449 -0.021394 0.000000
0.956000 0.046019 0.000513 -0.021394 0.000000
0.958000 0.047553 0.000656 -0.043675 0.000000
0.960000 0.047553 -0.003774 -0.048047 0.000000
0.962000 0.047553 -0.017881 -0.030053 0.000000
0.964000 0.047553 -0.021500 -0.030053 0.000000
0.966000 0.049087 -0.021335 0.014388 0.000000
0.968000 0.049087 -0.011585 0.055564 0.000000
0.970000 0.049087 0.004364 0.026331 0.000000
0.972000 0.049087 0.006998 -0.036699 0.000000
0.974000 0.050621 -0.004315 -0.036699 0.000000
0.976000 0.050621 -0.004229 -0.069704 0.000000
0.978000 0.050621 -0.019779 -0.032145 0.000000
0.980000 0.052155 -0.018342 0.032031 0.000000
0.982000 0.052155 -0.006644 0.032031 0.000000
0.984000 0.052155 -0.006479 0.075074 0.000000
0.986000 0.052155 0.004896 0.092158 0.000000
0.988000 0.053689 0.013523 -0.023758 0.000000
0.990000 0.053689 0.002411 -0.061423 0.000000
0.992000 0.053689 -0.006312 -0.061423 0.000000
0.994000 0.055223 -0.006233 -0.065489 0.000000
0.996000 0.055223 -0.013911 0.030214 0.000000
0.998000 0.055223 -0.006478 0.072594 0.000000
1.000000 0.055223 0.000636 0.078807 0.000000
1.002000 0.056757 0.009258 0.078807 0.000000
1.004000 0.056757 0.009344 0.026792 0.000000
1.006000 0.056757 0.012292 -0.079140 0.000000
1.008000 0.056757 0.009929 -0.058095 0.000000
1.010000 0.058291 0.006002 -0.058095 0.000000
1.012000 0.058291 0.006053 -0.005898 0.000000
1.014000 0.058291 0.003325 0.112537 0.000000
1.016000 0.059825 0.009378 0.086847 0.000000
