time ax ay az button
0.312000 0.001534 -0.074941 -0.063276 0.000000
0.314000 0.001534 -0.071828 -0.053787 0.000000
0.316000 0.001534 -0.066744 -0.050577 0.000000
0.318000 0.001534 -0.061839 -0.050577 0.000000
0.320000 0.003068 -0.061555 -0.055331 0.000000
0.322000 0.003068 -0.058913 -0.073226 0.000000
0.324000 0.003068 -0.065502 -0.062405 0.000000
0.326000 0.003068 -0.063720 -0.043080 0.000000
0.328000 0.003068 -0.056223 -0.043080 0.000000
0.330000 0.003068 -0.055935 -0.055734 0.000000
0.332000 0.003068 -0.059396 -0.075335 0.000000
0.334000 0.003068 -0.067576 -0.104200 0.000000
0.336000 0.003068 -0.080379 -0.104200 0.000000
0.338000 0.003068 -0.080115 -0.145392 0.000000
0.340000 0.003068 -0.104478 -0.139618 0.000000
0.342000 0.003068 -0.112278 -0.100547 0.000000
0.344000 0.003068 -0.102811 -0.054510 0.000000
0.346000 0.004602 -0.081596 -0.054510 0.000000
0.348000 0.004602 -0.081138 -0.009706 0.000000
0.350000 0.004602 -0.055455 -0.016512 0.000000
0.352000 0.004602 -0.047738 -0.048282 0.000000
0.354000 0.004602 -0.052948 -0.048282 0.000000
0.356000 0.004602 -0.052713 -0.111190 0.000000
0.358000 0.004602 -0.078535 -0.168514 0.000000
0.360000 0.004602 -0.108603 -0.130205 0.000000
0.362000 0.004602 -0.110415 -0.077182 0.000000
0.364000 0.004602 -0.093055 -0.077182 0.000000
0.366000 0.004602 -0.092593 -0.032555 0.000000
0.368000 0.006136 -0.061447 -0.006555 0.000000
0.370000 0.006136 -0.042659 -0.009408 0.000000
0.372000 0.006136 -0.034549 -0.009404 0.000000
0.374000 0.006136 -0.030066 -0.009404 0.000000
0.376000 0.006136 -0.029878 -0.057961 0.000000
0.378000 0.006136 -0.048756 -0.076196 0.000000
0.380000 0.006136 -0.059800 -0.093800 0.000000
0.382000 0.006136 -0.072846 -0.093800 0.000000
0.384000 0.006136 -0.072578 -0.115611 0.000000
0.386000 0.006136 -0.087986 -0.135872 0.000000
0.388000 0.007670 -0.096771 -0.105325 0.000000
0.390000 0.007670 -0.094891 -0.046664 0.000000
0.392000 0.007670 -0.076156 -0.046664 0.000000
0.394000 0.009204 -0.075724 0.036405 0.000000
0.396000 0.009204 -0.032067 0.049323 0.000000
0.398000 0.009204 -0.004982 0.013947 0.000000
0.400000 0.009204 -0.001979 0.013947 0.000000
0.402000 0.009204 -0.001871 -0.060405 0.000000
0.404000 0.007670 -0.030454 -0.224999 0.000000
0.406000 0.007670 -0.098528 -0.210152 0.000000
0.408000 0.009204 -0.130797 -0.130624 0.000000
0.410000 0.009204 -0.124536 -0.130624 0.000000
0.412000 0.010738 -0.123988 0.039732 0.000000
0.414000 0.010738 -0.052265 0.089242 0.000000
0.416000 0.010738 -0.002453 0.100423 0.000000
0.418000 0.010738 0.028368 0.100423 0.000000
0.420000 0.010738 0.028513 0.065931 0.000000
0.422000 0.010738 0.035248 -0.185720 0.000000
0.424000 0.010738 -0.051372 -0.246378 0.000000
0.426000 0.010738 -0.114679 -0.201901 0.000000
0.428000 0.012272 -0.137290 -0.201901 0.000000
0.430000 0.012272 -0.136842 -0.067427 0.000000
0.432000 0.012272 -0.096633 -0.017451 0.000000
0.434000 0.013806 -0.065852 0.024660 0.000000
0.436000 0.013806 -0.036355 0.063628 0.000000
0.438000 0.013806 -0.007017 0.063628 0.000000
0.440000 0.013806 -0.006739 -0.041499 0.000000
0.442000 0.013806 -0.030278 -0.106663 0.000000
0.444000 0.015340 -0.060706 -0.130477 0.000000
0.446000 0.015340 -0.082230 -0.130477 0.000000
0.448000 0.015340 -0.081959 -0.122225 0.000000
0.450000 0.015340 -0.087963 -0.134935 0.000000
0.452000 0.015340 -0.101270 -0.110255 0.000000
0.454000 0.015340 -0.100317 -0.079302 0.000000
0.456000 0.015340 -0.089087 -0.079302 0.000000
0.458000 0.016874 -0.088561 0.012425 0.000000
0.460000 0.016874 -0.050413 0.037065 0.000000
0.462000 0.016874 -0.020510 0.059814 0.000000
0.464000 0.016874 0.005976 0.059814 0.000000
0.466000 0.018408 0.006144 -0.011391 0.000000
0.468000 0.018408 -0.007063 -0.115007 0.000000
0.470000 0.018408 -0.047355 -0.178682 0.000000
0.472000 0.018408 -0.088677 -0.178489 0.000000
0.474000 0.018408 -0.114667 -0.178489 0.000000
0.476000 0.018408 -0.114214 -0.094898 0.000000
0.478000 0.019942 -0.102592 -0.015689 0.000000
0.480000 0.019942 -0.067702 0.072537 0.000000
0.482000 0.019942 -0.014658 0.072537 0.000000
0.484000 0.019942 -0.014302 0.121554 0.000000
0.486000 0.021476 0.040193 -0.008167 0.000000
0.488000 0.021476 0.011595 -0.121357 0.000000
0.490000 0.021476 -0.033282 -0.161280 0.000000
0.492000 0.021476 -0.074519 -0.161280 0.000000
0.494000 0.021476 -0.074285 -0.144095 0.000000
0.496000 0.021476 -0.104516 -0.093897 0.000000
0.498000 0.021476 -0.093363 -0.032474 0.000000
0.500000 0.023010 -0.063131 0.024036 0.000000
0.502000 0.023010 -0.030849 0.024036 0.000000
0.504000 0.023010 -0.030450 0.016937 0.000000
0.506000 0.024544 -0.023942 -0.035579 0.000000
0.508000 0.024544 -0.026638 -0.062615 0.000000
0.510000 0.024544 -0.038863 -0.062615 0.000000
0.512000 0.024544 -0.038634 -0.086505 0.000000
0.514000 0.026078 -0.057385 -0.072534 0.000000
0.516000 0.026078 -0.058698 -0.048492 0.000000
0.518000 0.026078 -0.051360 -0.040078 0.000000
0.520000 0.026078 -0.047158 -0.040078 0.000000
0.522000 0.026078 -0.046808 -0.041833 0.000000
0.524000 0.027612 -0.046118 -0.055533 0.000000
0.526000 0.027612 -0.048514 -0.019922 0.000000
0.528000 0.027612 -0.036877 -0.019922 0.000000
0.530000 0.029146 -0.036557 0.005045 0.000000
0.532000 0.029146 -0.018756 -0.009260 0.000000
0.534000 0.029146 -0.017294 -0.017966 0.000000
0.536000 0.029146 -0.019900 -0.051706 0.000000
0.538000 0.029146 -0.032069 -0.051706 0.000000
0.540000 0.029146 -0.031862 -0.155289 0.000000
0.542000 0.029146 -0.074784 -0.155085 0.000000
0.544000 0.030680 -0.099273 -0.093339 0.000000
0.546000 0.030680 -0.091408 -0.093339 0.000000
0.548000 0.030680 -0.090910 0.023231 0.000000
0.550000 0.032214 -0.036904 0.051625 0.000000
0.552000 0.032214 -0.007711 0.045780 0.000000
0.554000 0.032214 0.006178 0.014785 0.000000
0.556000 0.032214 0.005972 0.014785 0.000000
0.558000 0.032214 0.006113 -0.111977 0.000000
0.560000 0.032214 -0.046345 -0.186582 0.000000
0.562000 0.032214 -0.095642 -0.165036 0.000000
0.564000 0.033748 -0.111567 -0.094724 0.000000
0.566000 0.033748 -0.096817 -0.094724 0.000000
0.568000 0.035282 -0.096290 0.008422 0.000000
0.570000 0.035282 -0.048291 0.053120 0.000000
0.572000 0.035282 -0.012301 0.074681 0.000000
0.574000 0.036816 0.015094 0.074681 0.000000
0.576000 0.036816 0.015312 -0.001018 0.000000
0.578000 0.036816 -0.001441 -0.060927 0.000000
0.580000 0.036816 -0.023251 -0.103456 0.000000
0.582000 0.036816 -0.048648 -0.107361 0.000000
0.584000 0.036816 -0.065125 -0.107361 0.000000
0.586000 0.038350 -0.064826 -0.074577 0.000000
0.588000 0.038350 -0.060518 -0.047364 0.000000
0.590000 0.038350 -0.051955 -0.015218 0.000000
0.592000 0.039884 -0.037987 -0.015218 0.000000
0.594000 0.039884 -0.037625 0.051862 0.000000
0.596000 0.039884 -0.007188 0.017426 0.000000
0.598000 0.039884 0.001306 -0.011514 0.000000
0.600000 0.041417 -0.000936 -0.023364 0.000000
0.602000 0.041417 -0.007264 -0.023364 0.000000
0.604000 0.041417 -0.007115 -0.087442 0.000000
0.606000 0.041417 -0.037176 -0.106659 0.000000
0.608000 0.041417 -0.057527 -0.087285 0.000000
0.610000 0.042951 -0.064445 -0.087285 0.000000
0.612000 0.042951 -0.064081 -0.010052 0.000000
0.614000 0.042951 -0.043246 0.034565 0.000000
0.616000 0.044485 -0.013746 0.051858 0.000000
0.618000 0.044485 0.011876 0.067718 0.000000
0.620000 0.044485 0.031055 0.067718 0.000000
0.622000 0.044485 0.031190 -0.011948 0.000000
0.624000 0.044485 0.006779 -0.073970 0.000000
0.626000 0.046019 -0.020203 -0.097967 0.000000
0.628000 0.046019 -0.043696 -0.085575 0.000000
0.630000 0.046019 -0.057612 -0.085575 0.000000
0.632000 0.047553 -0.057320 -0.038055 0.000000
0.634000 0.047553 -0.046508 -0.000069 0.000000
0.636000 0.047553 -0.025710 0.042311 0.000000
0.638000 0.047553 0.001339 0.042311 0.000000
0.640000 0.049087 0.001602 0.017841 0.000000
0.642000 0.049087 0.004352 -0.019867 0.000000
0.644000 0.049087 -0.003910 -0.063703 0.000000
0.646000 0.049087 -0.023658 -0.085814 0.000000
0.648000 0.050621 -0.044733 -0.085814 0.000000
0.650000 0.050621 -0.044504 -0.074298 0.000000
0.652000 0.050621 -0.056649 -0.061161 0.000000
0.654000 0.050621 -0.055266 -0.027244 0.000000
0.656000 0.050621 -0.039773 -0.027244 0.000000
0.658000 0.050621 -0.039426 -0.016610 0.000000
0.660000 0.052155 -0.025802 -0.033942 0.000000
0.662000 0.052155 -0.026792 -0.042834 0.000000
0.664000 0.052155 -0.030232 -0.020602 0.000000
0.666000 0.053689 -0.026287 -0.020602 0.000000
0.668000 0.053689 -0.026017 0.001659 0.000000
0.670000 0.053689 -0.018698 0.002016 0.000000
0.672000 0.055223 -0.012013 0.019455 0.000000
0.674000 0.055223 -0.000639 0.019455 0.000000
0.676000 0.055223 -0.000468 -0.033968 0.000000
0.678000 0.055223 -0.013052 -0.088150 0.000000
0.680000 0.055223 -0.037727 -0.085723 0.000000
0.682000 0.055223 -0.049579 -0.049605 0.000000
0.684000 0.056757 -0.044897 -0.049605 0.000000
0.686000 0.056757 -0.044553 0.036298 0.000000
0.688000 0.058291 -0.013784 0.080855 0.000000
0.690000 0.058291 0.017853 0.094311 0.000000
0.692000 0.058291 0.042359 -0.018060 0.000000
0.694000 0.058291 0.020395 -0.018060 0.000000
0.696000 0.058291 0.020439 -0.082764 0.000000
0.698000 0.058291 -0.018126 -0.124131 0.000000
0.700000 0.058291 -0.051314 -0.118412 0.000000
0.702000 0.059825 -0.068730 -0.118412 0.000000
0.704000 0.059825 -0.068369 -0.016642 0.000000
0.706000 0.061359 -0.042926 0.064763 0.000000
0.708000 0.061359 -0.004371 0.143524 0.000000
0.710000 0.061359 0.046065 0.146103 0.000000
0.712000 0.061359 0.079489 0.146103 0.000000
0.714000 0.061359 0.079465 -0.005917 0.000000
0.716000 0.061359 0.042220 -0.083568 0.000000
0.718000 0.062893 -0.001412 -0.118762 0.000000
0.720000 0.062893 -0.037619 -0.118762 0.000000
0.722000 0.062893 -0.037441 -0.061148 0.000000
0.724000 0.064427 -0.039602 0.001636 0.000000
0.726000 0.064427 -0.022104 0.068288 0.000000
0.728000 0.064427 0.010231 0.121399 0.000000
0.730000 0.065961 0.047735 0.121399 0.000000
0.732000 0.065961 0.047838 0.065852 0.000000
0.734000 0.065961 0.049235 -0.013617 0.000000
0.736000 0.065961 0.024831 -0.067365 0.000000
0.738000 0.065961 -0.006301 -0.067365 0.000000
0.740000 0.067495 -0.006217 -0.089722 0.000000
0.742000 0.067495 -0.035482 -0.059064 0.000000
0.744000 0.067495 -0.041522 -0.012330 0.000000
0.746000 0.069029 -0.029026 0.046563 0.000000
0.748000 0.069029 -0.001030 0.046563 0.000000
0.750000 0.069029 -0.000809 0.055083 0.000000
0.752000 0.069029 0.024020 0.011952 0.000000
0.754000 0.069029 0.020565 -0.020041 0.000000
0.756000 0.069029 0.006813 -0.031704 0.000000
0.758000 0.070563 -0.006912 -0.031704 0.000000
0.760000 0.070563 -0.006792 -0.041933 0.000000
0.762000 0.070563 -0.020241 -0.028723 0.000000
0.764000 0.070563 -0.021964 -0.002370 0.000000
0.766000 0.072097 -0.013129 -0.002370 0.000000
0.768000 0.072097 -0.012943 -0.007213 0.000000
0.770000 0.072097 -0.005688 -0.021787 0.000000
0.772000 0.072097 -0.008732 -0.009160 0.000000
0.774000 0.072097 -0.006444 0.004918 0.000000
0.776000 0.073631 -0.000707 0.004918 0.000000
0.778000 0.073631 -0.000506 0.039857 0.000000
0.780000 0.073631 0.014345 0.044186 0.000000
0.782000 0.075165 0.023350 0.033152 0.000000
0.784000 0.075165 0.025229 0.033152 0.000000
0.786000 0.075165 0.025256 -0.031698 0.000000
0.788000 0.075165 0.002156 -0.067419 0.000000
0.790000 0.075165 -0.019996 -0.062622 0.000000
0.792000 0.075165 -0.030927 -0.034661 0.000000
0.794000 0.076699 -0.028542 -0.034661 0.000000
0.796000 0.076699 -0.028267 0.047309 0.000000
0.798000 0.076699 0.003581 0.092888 0.000000
0.800000 0.078233 0.033625 0.112774 0.000000
0.802000 0.078233 0.058332 -0.007327 0.000000
0.804000 0.078233 0.034015 -0.007327 0.000000
0.806000 0.078233 0.033974 -0.079758 0.000000
0.808000 0.078233 -0.009414 -0.104880 0.000000
0.810000 0.078233 -0.040203 -0.082219 0.000000
0.812000 0.078233 -0.050162 -0.082219 0.000000
0.814000 0.079767 -0.049876 0.011422 0.000000
0.816000 0.079767 -0.018928 0.071627 0.000000
0.818000 0.079767 0.014633 0.121747 0.000000
0.820000 0.081301 0.050425 0.069029 0.000000
0.822000 0.081301 0.053663 0.069029 0.000000
0.824000 0.081301 0.053636 -0.011926 0.000000
0.826000 0.081301 0.026554 -0.082178 0.000000
0.828000 0.081301 -0.011744 -0.093410 0.000000
0.830000 0.081301 -0.037428 -0.093410 0.000000
0.832000 0.082835 -0.037251 -0.012749 0.000000
0.834000 0.082835 -0.021425 0.043693 0.000000
0.836000 0.082835 0.004832 0.093612 0.000000
0.838000 0.082835 0.036310 0.118830 0.000000
0.840000 0.082835 0.063585 0.118830 0.000000
0.842000 0.084369 0.063578 0.032901 0.000000
0.844000 0.084369 0.049605 -0.030294 0.000000
0.846000 0.084369 0.020258 -0.069327 0.000000
0.848000 0.084369 -0.010213 -0.026484 0.000000
0.850000 0.084369 -0.013290 -0.026484 0.000000
0.852000 0.085903 -0.013160 0.014794 0.000000
0.854000 0.085903 0.000825 0.068040 0.000000
0.856000 0.085903 0.026580 0.095555 0.000000
0.858000 0.085903 0.050551 0.095555 0.000000
0.860000 0.085903 0.050565 0.049364 0.000000
0.862000 0.085903 0.050574 -0.007463 0.000000
0.864000 0.087437 0.030527 -0.045210 0.000000
0.866000 0.087437 0.005622 -0.014839 0.000000
0.868000 0.087437 0.000758 -0.014839 0.000000
0.870000 0.087437 0.000844 0.024774 0.000000
0.872000 0.087437 0.012853 0.061854 0.000000
0.874000 0.088971 0.031416 0.087284 0.000000
0.876000 0.088971 0.050331 0.087284 0.000000
0.878000 0.088971 0.050312 0.051859 0.000000
0.880000 0.088971 0.051745 0.003571 0.000000
0.882000 0.088971 0.035312 -0.036610 0.000000
0.884000 0.088971 0.011238 -0.016093 0.000000
0.886000 0.088971 0.004842 -0.016093 0.000000
0.888000 0.090505 0.004915 0.023095 0.000000
0.890000 0.090505 0.014732 0.064250 0.000000
0.892000 0.090505 0.033128 0.095617 0.000000
0.894000 0.090505 0.053720 0.095617 0.000000
0.896000 0.090505 0.053679 0.067308 0.000000
0.898000 0.092039 0.059034 0.019295 0.000000
0.900000 0.092039 0.045442 -0.024131 0.000000
0.902000 0.092039 0.021985 -0.027716 0.000000
0.904000 0.092039 0.007335 -0.027716 0.000000
0.906000 0.092039 0.007378 -0.006974 0.000000
0.908000 0.092039 0.003875 0.024883 0.000000
0.910000 0.093573 0.012843 0.065090 0.000000
0.912000 0.093573 0.031538 0.074651 0.000000
0.914000 0.093573 0.045785 0.074651 0.000000
0.916000 0.093573 0.045755 0.042551 0.000000
0.918000 0.093573 0.044525 0.008358 0.000000
0.920000 0.093573 0.031592 0.002210 0.000000
0.922000 0.093573 0.021881 0.002210 0.000000
0.924000 0.093573 0.021889 0.012683 0.000000
0.926000 0.095107 0.019368 0.011108 0.000000
0.928000 0.095107 0.017851 0.027212 0.000000
0.930000 0.095107 0.023046 0.029308 0.000000
0.932000 0.095107 0.026468 0.029308 0.000000
0.934000 0.095107 0.026472 0.016126 0.000000
0.936000 0.095107 0.023640 0.005238 0.000000
0.938000 0.096641 0.017434 0.020546 0.000000
0.940000 0.096641 0.018729 0.020546 0.000000
0.942000 0.096641 0.018770 0.058221 0.000000
0.944000 0.096641 0.032947 0.049962 0.000000
0.946000 0.096641 0.039517 0.044368 0.000000
0.948000 0.096641 0.041961 -0.012698 0.000000
0.950000 0.096641 0.025560 -0.012698 0.000000
0.952000 0.096641 0.025514 -0.039271 0.000000
0.954000 0.098175 0.002619 -0.049689 0.000000
0.956000 0.098175 -0.014248 -0.013000 0.000000
0.958000 0.098175 -0.012116 -0.013000 0.000000
0.960000 0.098175 -0.011973 0.073888 0.000000
0.962000 0.098175 0.021822 0.096986 0.000000
0.964000 0.098175 0.048232 0.097069 0.000000
0.966000 0.098175 0.063384 0.019698 0.000000
0.968000 0.098175 0.047556 0.019698 0.000000
0.970000 0.098175 0.047434 -0.041640 0.000000
0.972000 0.098175 0.013099 -0.085588 0.000000
0.974000 0.099709 -0.020599 -0.058974 0.000000
0.976000 0.099709 -0.030840 0.055866 0.000000
0.978000 0.099709 0.001433 0.055866 0.000000
0.980000 0.099709 0.001575 0.101754 0.000000
0.982000 0.099709 0.041890 0.134173 0.000000
0.984000 0.099709 0.073587 0.087191 0.000000
0.986000 0.099709 0.075402 0.087191 0.000000
0.988000 0.099709 0.075233 0.016440 0.000000
0.990000 0.099709 0.051091 -0.039735 0.000000
0.992000 0.099709 0.019020 -0.055629 0.000000
0.994000 0.101243 -0.005345 0.003446 0.000000
0.996000 0.101243 0.000908 0.003446 0.000000
0.998000 0.101243 0.000957 0.051378 0.000000
1.000000 0.101243 0.023495 0.095798 0.000000
1.002000 0.101243 0.050451 0.123259 0.000000
1.004000 0.101243 0.075379 0.123259 0.000000
1.006000 0.101243 0.075253 0.060284 0.000000
1.008000 0.101243 0.067583 0.016361 0.000000
1.010000 0.101243 0.048607 0.001177 0.000000
1.012000 0.101243 0.032223 0.007275 0.000000
1.014000 0.102777 0.024633 0.007275 0.000000
1.016000 0.102777 0.024557 0.018785 0.000000
1.018000 0.102777 0.023938 0.038451 0.000000
1.020000 0.102777 0.031139 0.054810 0.000000
1.022000 0.102777 0.041015 0.038988 0.000000
1.024000 0.102777 0.041276 0.038988 0.000000
1.026000 0.102777 0.041212 0.031162 0.000000
1.028000 0.102777 0.037725 0.048055 0.000000
1.030000 0.102777 0.041819 0.085063 0.000000
1.032000 0.102777 0.054067 0.085063 0.000000
1.034000 0.102777 0.053948 0.089396 0.000000
1.036000 0.102777 0.065397 0.076226 0.000000
1.038000 0.102777 0.068385 0.032781 0.000000
1.040000 0.102777 0.056722 -0.045214 0.000000
1.042000 0.102777 0.025951 -0.045214 0.000000
1.044000 0.102777 0.025830 -0.042270 0.000000
1.046000 0.104311 0.002966 -0.016033 0.000000
