time ax ay az button
0.316000 -0.004602 0.008034 0.034363 0.000000
0.318000 -0.004602 0.034361 -0.062320 0.000000
0.320000 -0.004602 -0.062314 -0.062320 0.000000
0.322000 -0.004602 -0.062252 -0.140004 0.000000
0.324000 -0.004602 -0.140002 -0.193334 0.000000
0.326000 -0.004602 -0.193331 -0.178185 0.000000
0.328000 -0.004602 -0.178187 0.008381 0.000000
0.330000 -0.004602 0.008370 0.008381 0.000000
0.332000 -0.004602 0.008395 0.057531 0.000000
0.334000 -0.004602 0.057530 0.015608 0.000000
0.336000 -0.004602 0.015611 -0.163102 0.000000
0.338000 -0.004602 -0.163092 -0.191018 0.000000
0.340000 -0.004602 -0.191017 -0.191018 0.000000
0.342000 -0.004602 -0.190723 -0.163593 0.000000
0.344000 -0.004602 -0.163595 -0.107665 0.000000
0.346000 -0.004602 -0.107669 -0.052919 0.000000
0.348000 -0.004602 -0.052922 -0.052919 0.000000
0.350000 -0.004602 -0.052796 -0.086306 0.000000
0.352000 -0.004602 -0.086305 -0.129670 0.000000
0.354000 -0.004602 -0.129668 -0.076705 0.000000
0.356000 -0.004602 -0.076709 -0.006947 0.000000
0.358000 -0.004602 -0.006951 -0.006947 0.000000
0.360000 -0.004602 -0.006844 0.027470 0.000000
0.362000 -0.004602 0.027469 -0.022092 0.000000
0.364000 -0.004602 -0.022088 -0.218256 0.000000
0.366000 -0.004602 -0.218245 -0.218256 0.000000
0.368000 -0.004602 -0.217930 -0.148843 0.000000
0.370000 -0.004602 -0.148845 -0.092665 0.000000
0.372000 -0.004602 -0.092669 0.004490 0.000000
0.374000 -0.004602 0.004484 0.023062 0.000000
0.376000 -0.004602 0.023061 0.023062 0.000000
0.378000 -0.004602 0.023123 -0.056300 0.000000
0.380000 -0.004602 -0.056298 -0.105794 0.000000
0.382000 -0.004602 -0.105791 -0.073967 0.000000
0.384000 -0.004602 -0.073969 -0.102848 0.000000
0.386000 -0.004602 -0.102847 -0.102848 0.000000
0.388000 -0.004602 -0.102652 -0.081366 0.000000
0.390000 -0.004602 -0.081367 -0.065155 0.000000
0.392000 -0.003068 -0.065156 -0.057005 0.000000
0.394000 -0.003068 -0.057006 -0.057005 0.000000
0.396000 -0.004602 -0.056806 -0.005072 0.000000
0.398000 -0.004602 -0.005073 -0.000319 0.000000
0.400000 -0.003068 -0.000319 -0.116450 0.000000
0.402000 -0.003068 -0.116444 -0.107322 0.000000
0.404000 -0.003068 -0.107323 -0.107322 0.000000
0.406000 -0.003068 -0.107019 -0.065378 0.000000
0.408000 -0.003068 -0.065380 0.001935 0.000000
0.410000 -0.003068 0.001931 0.042401 0.000000
0.412000 -0.003068 0.042401 0.042401 0.000000
0.414000 -0.001534 0.042468 -0.094091 0.000000
0.416000 -0.001534 -0.094087 -0.183546 0.000000
0.418000 -0.001534 -0.183541 -0.158514 0.000000
0.420000 -0.001534 -0.158516 0.031850 0.000000
0.422000 -0.001534 0.031839 0.031850 0.000000
0.424000 -0.001534 0.031960 0.146639 0.000000
0.426000 -0.000000 0.146636 0.064293 0.000000
0.428000 -0.000000 0.064299 -0.200972 0.000000
0.430000 -0.000000 -0.200957 -0.200972 0.000000
0.432000 -0.000000 -0.200500 -0.156938 0.000000
0.434000 -0.000000 -0.156940 -0.094901 0.000000
0.436000 -0.000000 -0.094905 -0.021503 0.000000
0.438000 -0.000000 -0.021507 -0.062045 0.000000
0.440000 0.001534 -0.062042 -0.062045 0.000000
0.442000 0.001534 -0.061797 -0.147216 0.000000
0.444000 0.001534 -0.147214 -0.105596 0.000000
0.446000 0.001534 -0.105599 -0.007835 0.000000
0.448000 0.001534 -0.007841 0.029954 0.000000
0.450000 0.001534 0.029952 0.029954 0.000000
0.452000 0.001534 0.030181 -0.035092 0.000000
0.454000 0.001534 -0.035090 -0.171703 0.000000
0.456000 0.001534 -0.171695 -0.109899 0.000000
0.458000 0.001534 -0.109903 -0.109899 0.000000
0.460000 0.001534 -0.109540 -0.051457 0.000000
0.462000 0.003068 -0.051459 0.014590 0.000000
0.464000 0.003068 0.014586 -0.006182 0.000000
0.466000 0.004602 -0.006181 -0.058438 0.000000
0.468000 0.004602 -0.058435 -0.058438 0.000000
0.470000 0.004602 -0.058073 -0.032925 0.000000
0.472000 0.004602 -0.032926 -0.038317 0.000000
0.474000 0.004602 -0.038316 -0.058071 0.000000
0.476000 0.006136 -0.058070 -0.058071 0.000000
0.478000 0.006136 -0.057765 -0.087667 0.000000
0.480000 0.006136 -0.087666 -0.128641 0.000000
0.482000 0.006136 -0.128639 -0.034862 0.000000
0.484000 0.006136 -0.034868 0.004488 0.000000
0.486000 0.007670 0.004487 0.004488 0.000000
0.488000 0.007670 0.004769 -0.044424 0.000000
0.490000 0.007670 -0.044423 -0.078957 0.000000
0.492000 0.007670 -0.078954 -0.067111 0.000000
0.494000 0.009204 -0.067112 -0.067111 0.000000
0.496000 0.009204 -0.066693 -0.018746 0.000000
0.498000 0.009204 -0.018747 -0.019592 0.000000
0.500000 0.009204 -0.019592 -0.036967 0.000000
0.502000 0.010738 -0.036965 -0.144829 0.000000
0.504000 0.010738 -0.144823 -0.144829 0.000000
0.506000 0.010738 -0.144275 -0.141306 0.000000
0.508000 0.010738 -0.141306 -0.031994 0.000000
0.510000 0.010738 -0.032000 0.082610 0.000000
0.512000 0.012272 0.082603 -0.008473 0.000000
0.514000 0.012272 -0.008467 -0.008473 0.000000
0.516000 0.013806 -0.008119 -0.111994 0.000000
0.518000 0.013806 -0.111991 -0.167563 0.000000
0.520000 0.013806 -0.167560 -0.039139 0.000000
0.522000 0.013806 -0.039147 -0.039139 0.000000
0.524000 0.013806 -0.038740 0.070529 0.000000
0.526000 0.015340 0.070526 0.026172 0.000000
0.528000 0.015340 0.026176 -0.133914 0.000000
0.530000 0.015340 -0.133904 -0.135723 0.000000
0.532000 0.015340 -0.135723 -0.135723 0.000000
0.534000 0.015340 -0.135136 -0.071474 0.000000
0.536000 0.016874 -0.071476 0.006283 0.000000
0.538000 0.016874 0.006279 -0.006958 0.000000
0.540000 0.018408 -0.006956 -0.006958 0.000000
0.542000 0.018408 -0.006625 -0.089765 0.000000
0.544000 0.018408 -0.089763 -0.150444 0.000000
0.546000 0.018408 -0.150440 -0.067730 0.000000
0.548000 0.018408 -0.067735 0.031202 0.000000
0.550000 0.018408 0.031196 0.031202 0.000000
0.552000 0.019942 0.031610 0.092328 0.000000
0.554000 0.019942 0.092327 -0.002714 0.000000
0.556000 0.021476 -0.002708 -0.083618 0.000000
0.558000 0.021476 -0.083613 -0.065491 0.000000
0.560000 0.021476 -0.065493 -0.065491 0.000000
0.562000 0.021476 -0.065056 0.036328 0.000000
0.564000 0.023010 0.036325 0.115290 0.000000
0.566000 0.023010 0.115287 -0.043381 0.000000
0.568000 0.024544 -0.043370 -0.043381 0.000000
0.570000 0.024544 -0.042877 -0.117353 0.000000
0.572000 0.024544 -0.117350 -0.114811 0.000000
0.574000 0.024544 -0.114811 0.053217 0.000000
0.576000 0.026078 0.053207 0.151100 0.000000
0.578000 0.026078 0.151095 0.151100 0.000000
0.580000 0.027612 0.151281 0.132730 0.000000
0.582000 0.027612 0.132732 -0.001081 0.000000
0.584000 0.027612 -0.001073 -0.106496 0.000000
0.586000 0.027612 -0.106490 -0.106496 0.000000
0.588000 0.027612 -0.105956 -0.091203 0.000000
0.590000 0.029146 -0.091204 -0.002872 0.000000
0.592000 0.029146 -0.002877 0.016810 0.000000
0.594000 0.030680 0.016809 -0.046855 0.000000
0.596000 0.030680 -0.046851 -0.046855 0.000000
0.598000 0.030680 -0.046333 -0.085183 0.000000
0.600000 0.030680 -0.085181 -0.080651 0.000000
0.602000 0.030680 -0.080652 0.091158 0.000000
0.604000 0.032214 0.091148 0.091158 0.000000
0.606000 0.032214 0.091478 0.146211 0.000000
0.608000 0.033748 0.146210 -0.037950 0.000000
0.610000 0.033748 -0.037938 -0.119528 0.000000
0.612000 0.033748 -0.119523 -0.100598 0.000000
0.614000 0.033748 -0.100599 -0.100598 0.000000
0.616000 0.035282 -0.100065 -0.035676 0.000000
0.618000 0.035282 -0.035678 0.097718 0.000000
0.620000 0.036816 0.097711 0.047701 0.000000
0.622000 0.036816 0.047706 -0.042667 0.000000
0.624000 0.036816 -0.042661 -0.042667 0.000000
0.626000 0.036816 -0.042174 -0.115741 0.000000
0.628000 0.036816 -0.115739 -0.111081 0.000000
0.630000 0.038350 -0.111081 0.057766 0.000000
0.632000 0.038350 0.057756 0.057766 0.000000
0.634000 0.039884 0.058062 0.114902 0.000000
0.636000 0.039884 0.114901 -0.001254 0.000000
0.638000 0.039884 -0.001247 -0.117400 0.000000
0.640000 0.039884 -0.117393 -0.104794 0.000000
0.642000 0.039884 -0.104795 -0.104794 0.000000
0.644000 0.041417 -0.104233 -0.026053 0.000000
0.646000 0.041417 -0.026055 0.098440 0.000000
0.648000 0.042951 0.098434 0.043451 0.000000
0.650000 0.042951 0.043456 0.043451 0.000000
0.652000 0.042951 0.043765 -0.048013 0.000000
0.654000 0.042951 -0.048010 -0.097420 0.000000
0.656000 0.042951 -0.097417 -0.035512 0.000000
0.658000 0.042951 -0.035516 0.050946 0.000000
0.660000 0.044485 0.050942 0.050946 0.000000
0.662000 0.044485 0.051308 0.119649 0.000000
0.664000 0.046019 0.119648 0.041634 0.000000
0.666000 0.046019 0.041639 -0.058540 0.000000
0.668000 0.046019 -0.058534 -0.051350 0.000000
0.670000 0.046019 -0.051350 -0.051350 0.000000
0.672000 0.047553 -0.050926 0.033016 0.000000
0.674000 0.047553 0.033014 0.070054 0.000000
0.676000 0.047553 0.070054 -0.002926 0.000000
0.678000 0.049087 -0.002921 -0.002926 0.000000
0.680000 0.049087 -0.002547 -0.048380 0.000000
0.682000 0.049087 -0.048379 -0.067377 0.000000
0.684000 0.049087 -0.067376 -0.004936 0.000000
0.686000 0.049087 -0.004940 0.078757 0.000000
0.688000 0.050621 0.078753 0.078757 0.000000
0.690000 0.050621 0.079038 0.065533 0.000000
0.692000 0.050621 0.065535 -0.034270 0.000000
0.694000 0.050621 -0.034264 -0.028863 0.000000
0.696000 0.050621 -0.028864 -0.028863 0.000000
0.698000 0.052155 -0.028510 -0.009833 0.000000
0.700000 0.052155 -0.009833 0.001331 0.000000
0.702000 0.052155 0.001331 -0.072733 0.000000
0.704000 0.053689 -0.072727 -0.076155 0.000000
0.706000 0.053689 -0.076155 -0.076155 0.000000
0.708000 0.053689 -0.075642 -0.060375 0.000000
0.710000 0.053689 -0.060376 -0.010095 0.000000
0.712000 0.053689 -0.010098 0.158920 0.000000
0.714000 0.055223 0.158910 0.158920 0.000000
0.716000 0.055223 0.159011 0.111702 0.000000
0.718000 0.055223 0.111704 -0.046278 0.000000
0.720000 0.055223 -0.046268 -0.080630 0.000000
0.722000 0.055223 -0.080628 -0.025592 0.000000
0.724000 0.055223 -0.025595 -0.025592 0.000000
0.726000 0.056757 -0.025217 0.056314 0.000000
0.728000 0.056757 0.056312 0.136226 0.000000
0.730000 0.056757 0.136222 -0.034912 0.000000
0.732000 0.056757 -0.034901 -0.069544 0.000000
0.734000 0.056757 -0.069542 -0.069544 0.000000
0.736000 0.056757 -0.069166 -0.062715 0.000000
0.738000 0.058291 -0.062715 0.077382 0.000000
0.740000 0.058291 0.077374 0.149049 0.000000
0.742000 0.058291 0.149047 0.149049 0.000000
0.744000 0.058291 0.149123 0.080871 0.000000
0.746000 0.058291 0.080874 -0.071410 0.000000
0.748000 0.058291 -0.071401 -0.072520 0.000000
0.750000 0.058291 -0.072520 -0.023291 0.000000
0.752000 0.059825 -0.023294 -0.023291 0.000000
0.754000 0.059825 -0.022945 0.065732 0.000000
0.756000 0.059825 0.065729 0.158177 0.000000
0.758000 0.059825 0.158173 0.015625 0.000000
0.760000 0.059825 0.015634 0.015625 0.000000
0.762000 0.059825 0.015838 -0.051393 0.000000
0.764000 0.059825 -0.051391 -0.045182 0.000000
0.766000 0.061359 -0.045183 0.020689 0.000000
0.768000 0.061359 0.020684 0.045712 0.000000
0.770000 0.061359 0.045711 0.045712 0.000000
0.772000 0.062893 0.045877 0.020511 0.000000
0.774000 0.062893 0.020512 0.002743 0.000000
0.776000 0.062893 0.002745 0.005706 0.000000
0.778000 0.062893 0.005706 0.038259 0.000000
0.780000 0.062893 0.038258 0.038259 0.000000
0.782000 0.062893 0.038471 0.082309 0.000000
0.784000 0.062893 0.082308 -0.053811 0.000000
0.786000 0.062893 -0.053802 -0.064388 0.000000
0.788000 0.062893 -0.064387 -0.064388 0.000000
0.790000 0.062893 -0.064162 -0.057393 0.000000
0.792000 0.064427 -0.057393 -0.000974 0.000000
0.794000 0.064427 -0.000978 0.090908 0.000000
0.796000 0.064427 0.090903 0.007187 0.000000
0.798000 0.064427 0.007192 0.007187 0.000000
0.800000 0.064427 0.007414 -0.082336 0.000000
0.802000 0.064427 -0.082333 -0.068986 0.000000
0.804000 0.064427 -0.068987 -0.001645 0.000000
0.806000 0.064427 -0.001649 -0.001645 0.000000
0.808000 0.064427 -0.001473 0.077475 0.000000
0.810000 0.065961 0.077473 0.147895 0.000000
0.812000 0.065961 0.147893 -0.051277 0.000000
0.814000 0.064427 -0.051265 -0.105979 0.000000
0.816000 0.064427 -0.105976 -0.105979 0.000000
0.818000 0.064427 -0.105646 -0.089593 0.000000
0.820000 0.064427 -0.089594 0.049092 0.000000
0.822000 0.065961 0.049083 0.128014 0.000000
0.824000 0.065961 0.128011 0.128014 0.000000
0.826000 0.065961 0.127982 0.116378 0.000000
0.828000 0.065961 0.116380 0.030447 0.000000
0.830000 0.065961 0.030452 -0.044813 0.000000
0.832000 0.065961 -0.044809 -0.037376 0.000000
0.834000 0.065961 -0.037377 -0.037376 0.000000
0.836000 0.065961 -0.037182 -0.005764 0.000000
0.838000 0.065961 -0.005765 0.009099 0.000000
0.840000 0.065961 0.009099 -0.015009 0.000000
0.842000 0.065961 -0.015007 -0.019413 0.000000
0.844000 0.065961 -0.019413 -0.019413 0.000000
0.846000 0.065961 -0.019272 0.011145 0.000000
0.848000 0.065961 0.011144 0.074314 0.000000
0.850000 0.065961 0.074310 0.056063 0.000000
0.852000 0.065961 0.056065 0.056063 0.000000
0.854000 0.065961 0.056063 -0.023617 0.000000
0.856000 0.065961 -0.023614 -0.056032 0.000000
0.858000 0.065961 -0.056030 -0.019355 0.000000
0.860000 0.065961 -0.019357 0.040018 0.000000
0.862000 0.065961 0.040015 0.040018 0.000000
0.864000 0.065961 0.040127 0.113655 0.000000
0.866000 0.065961 0.113653 0.039463 0.000000
0.868000 0.065961 0.039468 -0.014116 0.000000
0.870000 0.065961 -0.014112 -0.014116 0.000000
0.872000 0.065961 -0.014060 -0.050166 0.000000
0.874000 0.065961 -0.050165 -0.013420 0.000000
0.876000 0.065961 -0.013423 0.102239 0.000000
0.878000 0.065961 0.102233 0.109115 0.000000
0.880000 0.065961 0.109116 0.109115 0.000000
0.882000 0.065961 0.109066 0.039008 0.000000
0.884000 0.065961 0.039010 -0.042747 0.000000
0.886000 0.065961 -0.042743 -0.038397 0.000000
0.888000 0.065961 -0.038398 0.001179 0.000000
0.890000 0.065961 0.001177 0.001179 0.000000
0.892000 0.065961 0.001208 0.074554 0.000000
0.894000 0.065961 0.074552 0.043614 0.000000
0.896000 0.065961 0.043616 0.003029 0.000000
0.898000 0.065961 0.003031 0.003029 0.000000
0.900000 0.065961 0.003084 -0.039337 0.000000
0.902000 0.065961 -0.039336 -0.014523 0.000000
0.904000 0.065961 -0.014525 -0.003508 0.000000
0.906000 0.065961 -0.003509 0.046079 0.000000
0.908000 0.065961 0.046076 0.046079 0.000000
0.910000 0.065961 0.046009 0.013504 0.000000
0.912000 0.065961 0.013505 -0.015500 0.000000
0.914000 0.065961 -0.015498 -0.021277 0.000000
0.916000 0.064427 -0.021277 -0.021277 0.000000
0.918000 0.064427 -0.021162 0.011559 0.000000
0.920000 0.064427 0.011558 0.046836 0.000000
0.922000 0.064427 0.046834 0.036946 0.000000
0.924000 0.064427 0.036947 -0.020846 0.000000
0.926000 0.064427 -0.020842 -0.020846 0.000000
0.928000 0.064427 -0.020902 -0.036721 0.000000
0.930000 0.064427 -0.036721 -0.024057 0.000000
0.932000 0.064427 -0.024058 0.026594 0.000000
0.934000 0.064427 0.026591 0.026594 0.000000
0.936000 0.064427 0.026648 0.058189 0.000000
0.938000 0.064427 0.058188 0.069041 0.000000
0.940000 0.064427 0.069041 -0.010706 0.000000
0.942000 0.064427 -0.010701 -0.053130 0.000000
0.944000 0.064427 -0.053127 -0.053130 0.000000
0.946000 0.064427 -0.053152 -0.036488 0.000000
0.948000 0.062893 -0.036489 0.020840 0.000000
0.950000 0.062893 0.020837 0.031401 0.000000
0.952000 0.062893 0.031400 0.014000 0.000000
0.954000 0.062893 0.014001 0.014000 0.000000
0.956000 0.062893 0.013987 -0.008748 0.000000
0.958000 0.062893 -0.008747 -0.024756 0.000000
0.960000 0.062893 -0.024756 0.000278 0.000000
0.962000 0.062893 0.000276 0.000278 0.000000
0.964000 0.062893 0.000241 0.036718 0.000000
0.966000 0.062893 0.036717 0.057558 0.000000
0.968000 0.061359 0.057557 0.022058 0.000000
0.970000 0.061359 0.022060 -0.013322 0.000000
0.972000 0.061359 -0.013320 -0.013322 0.000000
0.974000 0.061359 -0.013344 -0.049734 0.000000
0.976000 0.061359 -0.049733 0.001146 0.000000
0.978000 0.061359 0.001143 0.039866 0.000000
0.980000 0.061359 0.039864 0.039866 0.000000
0.982000 0.061359 0.039775 0.069721 0.000000
0.984000 0.061359 0.069720 0.072040 0.000000
0.986000 0.061359 0.072041 -0.002474 0.000000
0.988000 0.061359 -0.002469 -0.041539 0.000000
0.990000 0.059825 -0.041537 -0.041539 0.000000
0.992000 0.059825 -0.041510 -0.033625 0.000000
0.994000 0.059825 -0.033626 0.024620 0.000000
0.996000 0.059825 0.024616 0.015039 0.000000
0.998000 0.059825 0.015039 0.008625 0.000000
1.000000 0.059825 0.008626 0.008625 0.000000
1.002000 0.059825 0.008548 0.000336 0.000000
1.004000 0.059825 0.000336 -0.021744 0.000000
1.006000 0.059825 -0.021743 0.002298 0.000000
1.008000 0.059825 0.002296 0.002298 0.000000
1.010000 0.058291 0.002309 0.022888 0.000000
1.012000 0.058291 0.022888 0.042644 0.000000
1.014000 0.058291 0.042643 -0.000000 0.000000
1.016000 0.058291 0.000003 -0.024661 0.000000
1.018000 0.058291 -0.024660 -0.024661 0.000000
1.020000 0.058291 -0.024687 -0.041615 0.000000
1.022000 0.058291 -0.041615 0.019396 0.000000
1.024000 0.058291 0.019392 0.053042 0.000000
1.026000 0.056757 0.053040 0.053042 0.000000
1.028000 0.056757 0.052950 0.080012 0.000000
1.030000 0.056757 0.080012 0.032282 0.000000
1.032000 0.056757 0.032285 -0.015266 0.000000
1.034000 0.056757 -0.015264 -0.029127 0.000000
1.036000 0.056757 -0.029127 -0.029127 0.000000
1.038000 0.056757 -0.029134 -0.018053 0.000000
1.040000 0.056757 -0.018053 0.049257 0.000000
1.042000 0.056757 0.049253 0.068954 0.000000
1.044000 0.056757 0.068954 0.068954 0.000000
